ID,SeasonCode,ProductCode,CycleCode,CountryCode,Biz_unit_Code,CatCode,SubCatCode,UnitBaseCode,GenderCode,GroupCode,ColourCode,First_Sale_Date,PVP,Dist_phase,Units_Sold,Stock,Flop
55F60F51,5,6,2,2,3,3,8,457,1,2,2,20160208,6.50,1,24,173,0
55F63E98,5,9,2,2,4,4,12,155,1,2,1,0,9.00,0,11,157,0
55F3FA18,5,3,2,4,4,4,12,24,1,9,2,20160202,6.50,2,57,159,0
55F4A690,5,3,1,4,4,4,12,24,1,10,2,20160307,5.00,1,147,247,0
55F61355,5,10,2,2,4,4,9,14,2,2,2,20160323,8.00,0,117,117,0
55F45509,5,34,2,5,3,3,11,105,1,2,2,20160314,8.00,1,94,273,0
55F40A34,5,3,2,5,3,3,8,25,1,8,3,20160306,8.00,0,74,109,0
55F85432,5,13,2,2,3,3,8,108,2,8,2,20160218,7.50,0,42,93,0
55F5D795,5,13,2,2,4,4,12,77,1,8,5,20160218,6.50,0,29,243,0
55F47945,5,3,2,4,4,4,12,24,1,8,2,20160201,8.00,1,19,149,0
55F60238,5,13,2,2,3,3,6,277,1,9,1,20160307,5.00,1,157,77,0
55F44391,5,3,2,5,3,3,11,102,2,8,2,20160210,8.00,3,19,132,0
55F46929,5,1,2,5,3,3,10,344,2,2,2,20160212,8.00,5,15,215,1
561FB109,5,16,2,4,4,4,9,26,2,2,11,20160308,4.00,9,10,49,0
56513787,5,16,2,4,4,4,9,26,2,9,11,20160318,2.50,5,258,126,0
5651BE22,5,9,1,2,3,3,10,487,2,10,2,20160330,3.00,17,31,88,0
5652E719,5,53,2,1,3,3,8,215,1,8,2,20160331,3.00,18,20,289,1
5.66E+26,5,53,2,1,4,4,12,214,1,8,1,20160418,6.50,1,55,262,1
5682F319,5,36,2,2,3,3,10,429,2,8,3,20160331,6.50,4,33,111,0
5699FC16,5,87,2,4,3,3,10,546,2,8,9,20160705,9.00,0,4,0,0
569AB197,5,9,2,2,4,4,12,155,1,8,10,20160422,8.00,5,75,392,1
56967008,5,7,2,2,4,4,12,186,1,2,3,20160503,10.00,3,62,282,1
56994129,5,53,2,1,4,4,12,214,1,8,2,20160508,5.00,0,21,241,1
56017367,5,9,2,2,4,4,12,155,1,9,2,20160302,7.50,3,35,182,0
56016351,5,53,2,1,4,4,12,214,1,8,1,20160311,5.00,0,148,143,0
56018080,5,53,2,1,4,4,9,211,2,8,3,20160404,5.00,1,35,365,1
56015133,5,10,1,2,3,3,11,75,1,10,1,20160316,5.00,3,95,150,0
56018A90,5,53,2,1,4,4,12,214,1,8,1,20160312,5.00,0,57,229,0
56017C76,5,53,2,1,4,4,9,211,2,8,1,20160404,5.00,1,75,233,0
5.70E+62,5,52,2,1,4,4,12,214,1,8,3,20160510,5.00,2,42,91,0
5699BC52,5,9,2,7,4,4,9,188,2,8,11,20160413,10.00,31,19,271,1
56993113,5,53,2,1,4,4,12,214,1,9,5,20160510,3.00,2,84,218,0
569A8452,5,9,2,4,4,4,9,188,2,9,7,20160405,6.50,5,48,389,1
56982343,5,52,2,1,4,4,12,214,1,8,2,20160510,5.00,2,39,270,1
5699B848,5,9,2,7,4,4,9,188,2,8,2,20160320,10.00,7,2,213,0
5699E391,5,9,2,7,3,3,10,241,2,8,11,20160331,8.00,4,3,347,1
569A0525,5,7,2,1,3,3,8,190,1,2,2,20160512,9.00,12,67,195,0
56968933,5,34,2,2,3,3,6,381,1,8,3,20160510,8.00,10,28,317,1
569A7A42,5,9,2,4,4,4,9,188,2,9,5,20160405,6.50,5,36,363,1
56160937,5,6,2,4,4,4,12,154,1,8,1,20160406,9.00,0,73,92,0
56154B47,5,16,1,4,3,3,8,217,1,10,2,20160319,2.50,6,41,168,0
5615E602,5,6,2,7,4,4,9,339,2,2,1,20160301,10.00,2,14,290,1
5615FB23,5,6,2,4,4,4,12,154,1,8,1,20160412,9.00,2,19,297,1
56161C56,5,9,2,4,4,4,12,155,1,8,2,20160221,9.00,0,50,175,0
5616D036,5,33,2,2,4,15,41,143,1,9,4,20160330,5.00,0,25,45,0
55F98638,5,6,2,4,3,3,8,12,2,2,11,20160209,4.00,9,85,45,0
55FB0420,5,11,2,2,3,3,11,17,1,8,5,20160125,5.00,1,42,107,0
55F98133,5,36,2,4,3,3,8,407,2,2,2,20160331,9.00,0,57,100,0
55FAEF99,5,11,2,2,3,3,11,17,1,2,11,20160116,6.50,0,25,332,1
55F99149,5,6,2,4,3,3,8,12,1,2,11,20160205,4.00,5,48,92,0
56965581,5,7,2,2,4,4,12,186,1,8,2,20160503,6.50,3,86,313,0
56969B51,5,10,2,2,3,3,11,75,1,2,1,0,6.50,0,123,263,0
5696CC00,5,9,1,4,4,4,9,211,2,10,2,20160428,3.00,0,5,74,0
5.64E+18,5,33,2,2,4,15,40,142,2,9,2,20160403,5.00,3,18,170,0
56373D37,5,9,1,2,4,4,9,188,2,10,7,20160308,6.50,2,99,185,0
5.64E+34,5,33,2,2,4,15,40,142,1,9,2,20160404,5.00,4,9,102,0
56385D25,5,33,2,2,3,8,25,249,1,9,3,20160403,4.00,3,5,173,0
5639A755,5,33,2,2,4,15,40,142,2,8,13,20160330,6.50,0,12,176,0
5680DE86,5,7,2,2,4,4,12,186,1,2,11,20160510,9.00,2,87,360,1
56831351,5,5,2,2,4,4,12,18,1,8,2,20160308,6.50,9,96,216,0
5680BC52,5,10,2,2,4,4,9,14,2,2,11,20160502,8.00,15,73,345,1
56834197,5,9,2,2,3,3,10,241,2,2,5,20160421,8.00,4,9,256,1
56543A58,5,13,2,2,4,4,12,77,1,8,10,20160320,9.00,7,24,338,1
56544367,5,13,2,2,4,4,12,77,1,8,2,20160328,9.00,1,49,376,1
55D59537,5,22,2,7,4,4,12,86,1,9,9,20160218,6.50,0,11,86,0
55D62E90,5,100,2,7,4,4,12,123,1,9,2,0,6.50,0,0,0,0
55D6C238,5,6,2,7,3,3,8,12,1,8,9,20160219,5.00,0,42,141,0
55D7FD53,5,3,2,2,4,4,9,167,2,8,2,20160125,9.00,1,40,168,0
55D58C28,5,22,2,7,4,4,12,86,1,9,2,20160130,6.50,6,61,204,0
55D5F634,5,43,2,1,4,15,72,376,1,8,11,20160106,4.00,0,4,215,1
55D5FC40,5,43,2,1,4,15,72,337,1,8,11,20160109,4.00,0,20,167,0
55EF7359,5,16,2,4,3,3,10,104,2,9,11,0,2.50,0,0,0,0
55EF9189,5,1,2,4,3,3,10,109,2,9,3,20160301,2.50,2,91,104,0
55EF9997,5,1,2,4,3,3,10,109,2,9,11,20160208,3.00,0,58,98,0
55EF7864,5,16,2,4,3,3,10,104,2,9,2,0,2.50,0,0,0,0
55F68367,5,10,2,2,3,3,10,15,2,2,11,20160302,8.00,2,34,225,0
55F44997,5,3,2,5,3,3,11,102,1,8,11,20160209,8.00,2,52,63,0
55F3DB87,5,33,2,5,3,8,24,201,1,8,13,20160117,6.50,0,20,216,1
55F65016,5,5,2,2,4,4,12,18,1,8,1,20160514,8.00,6,9,187,0
55F67D61,5,10,2,2,3,3,11,75,1,2,2,20160426,8.00,2,89,430,1
55F3E193,5,33,2,5,3,8,24,201,1,8,8,20160115,6.50,0,49,191,0
55F42B67,5,3,1,4,4,4,9,116,2,10,11,20160208,7.50,1,11,284,1
55C2DD45,5,33,2,7,4,15,41,143,1,9,1,20160115,6.50,0,8,171,1
577A7581,5,11,2,2,3,8,16,39,1,8,11,20160517,3.00,2,55,519,0
577A7F91,5,30,2,2,3,8,24,502,1,8,1,20160517,5.00,2,34,433,1
57722351,5,6,2,5,4,4,12,175,1,8,2,20160215,6.50,0,36,284,1
57723367,5,6,2,5,3,3,8,174,1,8,2,20160224,4.00,0,27,253,0
5773EC08,5,24,2,5,4,4,12,193,1,8,11,20160501,4.00,7,81,264,0
57135985,5,16,2,5,3,3,8,217,1,8,1,20160329,4.00,2,56,155,0
5.71E+94,5,16,2,5,3,3,8,217,1,8,2,20160330,4.00,3,28,389,1
57134868,6,36,2,7,4,4,12,122,1,9,2,20160215,7.50,1,25,390,1
57147165,5,16,2,5,4,4,12,171,1,8,1,20160209,5.00,2,14,209,0
56E97561,5,16,2,4,3,3,8,217,2,9,1,20160511,2.00,11,65,156,0
570DE286,5,11,2,2,3,8,16,39,1,8,11,0,3.00,0,0,0,0
570DF202,5,30,2,2,3,8,24,502,1,8,2,20160225,5.00,0,23,448,1
570DEB95,5,11,2,2,3,8,16,39,1,8,2,20160224,3.00,0,34,448,0
57722755,5,5,2,5,4,4,12,175,1,8,2,20160224,5.00,0,40,321,1
5714BF43,5,16,2,2,3,3,8,170,1,8,2,20160224,3.00,0,24,221,0
57143909,5,16,2,2,4,4,12,171,1,8,1,20160223,4.00,0,185,102,0
57168092,5,16,2,2,3,3,10,318,2,8,1,20160224,3.00,0,68,141,0
57166B71,5,9,2,2,4,4,9,323,2,8,11,20160224,4.00,0,79,123,0
57147872,5,16,2,5,4,4,12,171,1,8,2,20160210,5.00,3,34,159,0
56E96646,5,16,2,4,3,3,8,217,1,9,1,20160510,2.00,10,52,187,0
56E96B51,5,16,2,4,3,3,8,217,2,9,1,20160509,2.00,9,31,129,0
5712E670,5,11,2,5,3,3,11,17,1,8,2,20160302,5.00,2,101,92,0
570E0D29,5,30,2,2,3,8,25,224,2,8,11,20160307,5.00,1,56,229,0
570E1A42,5,11,2,2,3,8,15,38,2,8,2,20160224,3.00,0,111,257,0
570E2149,5,11,2,2,3,8,15,38,2,8,1,20160224,3.00,0,78,466,1
570D5E54,5,64,2,5,4,15,33,518,1,2,11,20160226,1.00,0,24,248,1
55E46C36,5,3,2,4,3,3,8,25,1,9,2,20160126,6.50,2,32,125,0
55E29A70,5,1,2,4,3,3,10,109,2,8,1,20160102,3.00,6,32,203,0
55E31A98,5,10,2,2,3,3,10,15,2,8,1,20151216,6.50,0,2,423,1
55E61460,5,10,1,2,3,3,10,15,2,10,2,20151231,8.00,4,45,141,0
55E64E18,5,10,2,2,3,3,8,108,2,2,2,20160310,9.00,0,48,192,0
56386634,5,33,2,2,3,8,25,249,2,8,13,20160415,6.50,5,12,182,0
5.64E+74,5,9,1,2,3,3,10,241,2,10,7,20160318,5.00,5,86,77,0
56386C40,5,33,2,2,3,8,25,258,2,8,13,20160330,6.50,0,16,171,0
55F1F298,5,50,2,1,4,15,48,205,1,8,13,20160115,5.00,0,15,277,1
55F1B840,5,41,2,1,4,15,33,379,1,10,2,20160122,2.00,0,35,20,0
55F1E787,5,50,2,1,4,15,48,434,1,8,8,20160115,5.00,0,20,137,0
55E63593,5,1,2,2,4,4,9,167,2,8,11,20160126,5.00,2,88,168,0
560A5642,5,7,2,2,3,3,6,13,1,8,2,20160405,6.50,5,17,288,1
560A6456,5,117,2,2,3,3,8,547,1,8,2,20160407,8.00,7,12,254,1
560A3509,5,117,2,2,3,3,11,426,2,2,2,20160308,9.00,2,158,89,0
560BB088,5,6,1,1,3,3,8,457,1,10,1,20160301,5.00,2,16,167,0
560A4D33,5,117,2,2,3,3,6,189,1,2,8,20160318,9.00,0,75,167,0
560A4626,5,13,2,2,3,3,8,108,1,8,3,20160401,5.00,1,15,298,1
560A9505,5,9,2,1,3,3,8,548,2,8,2,20160331,5.00,0,114,22,0
55D56286,5,1,1,4,3,3,8,162,2,10,8,20160206,2.50,0,69,97,0
55D54B63,5,43,2,1,3,8,80,422,1,8,7,20160111,5.00,0,12,152,1
55DDB517,5,84,1,1,3,8,37,365,1,9,8,20160105,4.00,5,13,246,1
55DB7844,5,41,2,5,3,8,37,135,1,8,1,20160106,2.00,0,45,195,0
56273634,5,33,2,1,3,8,25,249,2,8,1,20160417,5.00,7,10,191,0
56476C80,5,16,1,4,4,4,12,46,1,10,2,20160418,3.50,1,76,637,1
5.65E+70,5,16,1,4,4,4,12,46,1,10,1,20160418,3.50,1,268,153,0
55CAA335,5,45,2,1,4,15,43,435,2,8,11,20160223,4.00,2,24,112,0
55C9EA50,5,33,2,2,4,15,41,143,1,9,1,20160102,5.00,6,34,118,0
55CAB048,5,45,2,1,4,15,43,164,2,8,13,20160226,4.50,0,23,58,0
55C9DD37,5,33,2,2,3,8,24,201,1,9,1,20160102,5.00,6,34,88,0
55CC9F43,5,1,2,4,3,3,8,162,1,9,2,20151229,3.00,0,60,147,0
55C9A379,5,33,2,2,3,8,24,201,1,8,1,20151230,6.50,3,31,151,0
55CC2420,5,1,2,4,4,4,9,95,2,8,11,20151229,4.00,2,69,221,0
55CBF068,5,10,2,2,4,4,9,14,2,2,2,20160219,7.50,0,37,95,0
55CC7A06,5,1,2,4,4,4,12,93,1,9,9,20160104,4.00,4,53,218,0
56500076,5,7,2,2,3,3,8,174,2,8,2,20160331,6.50,0,39,150,0
564FE650,5,34,2,2,3,3,11,105,1,2,9,20160401,10.00,1,59,228,0
564FDB39,5,10,2,2,3,3,11,75,1,2,2,20160328,6.50,1,103,50,0
564FFB71,5,16,2,2,3,3,8,170,1,8,2,20160331,4.00,0,44,91,0
564FC113,5,11,2,2,3,3,6,84,1,8,1,20160329,6.50,2,20,188,0
564FF666,5,16,2,2,3,3,8,170,1,8,1,20160331,4.00,0,62,107,0
55E06303,5,80,2,1,4,15,48,359,1,8,13,20160209,3.50,2,35,72,0
55DF8480,5,101,1,4,3,3,10,537,2,10,2,20160401,1.50,19,8,277,1
55DF2C92,5,33,2,1,4,15,40,159,2,8,2,20160228,8.00,0,41,172,0
55E05589,5,63,2,1,4,15,43,435,2,9,1,20160122,5.00,0,31,303,1
55E06E14,5,80,2,1,4,15,48,359,1,8,13,20160130,3.50,0,78,61,0
55DF3B07,5,3,2,1,4,4,9,340,2,8,2,20160310,9.00,0,213,111,0
55D0CC12,5,19,1,1,3,8,15,35,2,10,13,20151231,4.50,0,47,228,0
568F5589,5,9,2,1,4,4,9,211,2,8,2,20160329,5.00,2,83,56,0
568F7A26,5,9,2,1,4,4,9,211,2,8,8,20160331,5.00,4,21,204,1
568F6B11,5,9,2,1,4,4,9,211,2,8,5,20160331,6.50,4,19,227,1
568F8941,5,9,2,1,4,4,9,211,2,8,5,20160330,6.50,3,17,275,1
568F8234,5,9,2,1,4,4,9,211,2,8,11,20160328,6.50,1,39,157,0
55EC6678,5,2,1,4,4,4,12,488,1,10,8,20160427,3.00,0,83,291,0
55EE7B11,5,1,2,4,4,4,9,95,2,8,11,20160219,4.00,0,14,239,0
55ECFE30,5,2,1,4,4,4,9,45,2,10,11,20160219,3.00,0,20,269,0
55EE3238,5,16,2,4,4,4,9,26,2,9,11,0,2.50,0,0,0,0
55ECA743,5,2,1,4,3,3,10,112,2,10,5,20160314,2.50,1,92,126,0
55EC0884,5,36,2,7,3,3,10,429,2,8,2,20160219,7.50,0,36,172,0
55ECE303,5,2,1,4,4,4,9,45,2,10,5,0,3.00,0,41,721,0
55EB4589,5,36,2,7,4,4,9,230,2,8,2,20160219,9.00,0,48,210,0
5.60E+14,5,9,2,1,4,4,12,155,1,8,8,20160318,10.00,0,108,223,0
56033719,5,9,2,1,4,4,12,155,1,8,9,20160319,10.00,0,21,440,1
55E50A94,5,10,1,1,3,3,10,15,2,10,1,20160127,6.50,0,23,155,0
55C85F55,5,30,2,4,3,8,25,81,1,9,11,20160115,3.50,0,107,111,0
55C7ED41,5,4,1,4,4,4,12,152,1,10,8,20160203,6.50,3,41,148,0
55F0DA18,5,16,1,4,4,4,9,26,2,10,11,20160229,1.50,8,53,162,0
55F1AE30,5,43,2,1,4,15,74,349,2,8,7,20160107,5.00,7,14,263,1
55F1F703,5,50,2,1,4,15,48,205,1,8,13,20160116,5.00,0,19,288,1
55F07416,5,16,1,4,3,3,10,104,2,10,10,20160228,1.50,7,25,56,0
55F0B884,5,16,1,4,4,4,9,26,2,10,3,20160225,1.50,4,47,135,0
55F0C496,5,16,1,4,4,4,9,26,2,10,2,20160301,1.50,9,76,173,0
55E64206,5,5,2,2,3,3,6,363,1,8,2,20160116,6.50,0,58,73,0
55E84622,5,3,1,4,3,3,8,25,1,10,11,20160102,5.00,6,44,232,0
560BA476,5,6,1,1,3,3,8,457,1,10,2,20160302,5.00,3,44,104,0
560C6468,5,10,1,4,3,3,10,15,2,10,1,20160229,5.00,1,22,89,0
56CC1A46,5,9,2,4,3,3,10,487,2,9,2,20160523,3.00,3,201,238,0
56CC2052,5,9,2,4,3,3,10,487,2,9,2,20160525,3.00,5,172,235,0
56C9B331,5,14,2,4,3,3,8,217,2,9,8,20160427,3.00,0,83,318,1
55E4FC80,5,10,1,1,4,4,9,14,2,10,1,20160301,6.50,2,24,156,0
55E16460,5,125,2,1,3,8,24,85,2,8,2,20160112,9.00,0,33,41,0
55E1FC12,5,3,1,5,3,3,6,10,1,10,9,20160121,6.50,0,21,218,0
55E26214,5,3,2,5,3,3,6,10,1,2,10,20160104,9.00,4,59,85,0
55E3EC08,5,1,1,4,4,4,9,348,2,10,11,20160108,5.00,0,16,445,1
56114A22,5,10,2,2,3,3,10,15,2,8,1,20160319,6.50,0,47,177,0
56117868,5,16,2,4,4,15,41,248,1,8,2,20160406,3.00,3,15,93,0
56113703,5,10,2,2,4,4,9,14,2,8,10,20160319,8.00,0,47,124,0
56113298,5,10,2,2,4,4,9,14,2,8,1,20160318,8.00,0,110,111,0
561B4173,5,9,1,4,4,4,12,222,1,10,10,20160318,5.00,5,28,287,1
561B2D53,5,16,2,4,4,4,9,26,2,8,1,20160308,4.00,2,68,214,0
56186036,5,33,2,2,4,15,41,143,1,9,3,20160511,5.00,3,56,62,0
56D02A86,5,36,2,4,3,3,8,407,2,8,2,20160510,6.50,2,50,111,0
56CFDD09,5,36,2,4,3,3,6,330,1,8,2,20160510,6.50,10,56,237,0
56CFD400,5,36,2,4,3,3,6,330,1,8,10,20160511,6.50,11,50,239,0
562D1C44,5,16,2,2,3,3,10,318,2,8,2,20160404,5.00,4,50,39,0
562D0016,5,9,2,2,4,4,12,175,1,8,2,20160308,5.00,9,113,42,0
562D2C60,5,87,2,2,3,3,10,492,2,8,11,20160318,6.50,5,100,20,0
55FF2476,5,6,2,2,4,4,12,154,1,8,3,20160317,9.00,0,87,159,0
55C63501,5,22,2,7,4,4,9,101,2,8,11,20160215,8.00,1,28,194,1
55C76404,5,13,2,2,4,4,12,77,1,8,2,20160210,8.00,3,19,258,1
55FB6214,5,1,2,2,3,3,10,318,2,8,2,0,6.50,0,0,0,0
560A8C96,5,9,2,1,3,3,8,548,2,8,2,20160324,4.00,18,15,206,1
55EA8B03,5,25,2,7,4,4,12,60,1,8,2,20160322,8.00,0,161,247,0
55EA7985,5,6,2,7,4,4,12,154,1,2,1,20160330,9.00,0,37,160,0
55EA6969,5,7,1,1,3,3,6,13,1,10,1,20160211,6.50,4,25,165,0
5607A755,6,4,2,1,4,4,12,152,1,8,2,20160504,10.00,17,0,5,0
55DA0B79,5,3,2,7,3,3,10,121,2,2,2,20160209,8.00,2,39,120,0
55D72335,5,1,1,4,4,4,9,95,2,10,2,20160103,2.00,7,221,564,0
55FBA783,5,83,2,5,3,8,36,549,2,8,13,20160405,3.00,2,55,10,0
56A57F63,5,9,2,1,3,3,10,210,2,2,1,20160502,4.00,2,103,115,0
56A4C880,5,9,2,1,4,4,9,211,2,8,2,20160505,6.50,0,22,168,0
58530319,5,6,2,5,4,4,12,44,1,9,2,20160530,3.00,3,165,502,0
5852F404,5,6,2,5,4,4,12,44,1,9,8,20160530,3.00,3,285,402,0
5852F000,5,6,2,5,4,4,12,44,1,9,2,20160530,3.00,3,266,269,0
563D8343,5,9,1,1,3,3,10,241,2,10,4,20160331,5.00,4,35,227,0
5.65E+50,5,16,2,4,4,4,9,26,2,9,2,20160319,2.50,6,41,241,0
56565F07,5,53,2,1,4,4,12,214,1,8,1,20160419,5.00,2,87,379,1
56830234,5,13,2,2,4,4,12,77,1,9,1,20160309,6.50,10,66,318,1
5699C056,5,9,2,7,4,4,9,188,2,8,8,20160406,10.00,24,12,345,1
5696F036,5,9,1,4,3,3,10,210,2,10,10,20160510,3.00,10,105,157,0
56995246,5,53,2,1,4,4,12,214,1,8,2,20160511,6.50,3,11,155,0
5.70E+23,5,9,1,4,4,4,9,211,2,10,2,20160510,3.00,2,100,43,0
56013404,5,7,2,5,4,4,12,186,1,2,8,20160301,11.50,2,51,295,1
56014F31,5,9,2,1,4,4,9,211,2,8,1,20160311,4.00,0,75,88,0
5698D925,5,5,2,1,4,4,12,214,1,9,2,0,3.00,0,0,0,0
5.70E+98,5,53,2,1,4,4,12,214,1,9,3,20160502,3.00,0,9,336,1
5699ED01,5,9,2,7,3,3,10,241,2,8,2,20160331,8.00,4,22,398,1
5696D105,5,9,1,4,4,4,9,211,2,10,3,20160503,3.00,0,41,100,0
56162C72,5,6,2,2,3,3,8,457,1,8,3,20160310,8.00,4,71,118,0
5616B913,5,33,2,2,3,8,24,201,1,8,3,20160330,5.00,0,8,215,1
55F97218,5,1,2,4,3,3,8,150,2,2,8,20160202,5.00,9,33,114,0
56969444,5,6,2,1,4,4,12,154,1,2,11,20160328,11.50,1,27,331,1
56373428,5,9,1,2,4,4,9,188,2,10,11,20160310,6.50,0,146,82,0
5638D646,5,33,2,2,3,8,25,258,2,8,1,20160401,6.50,1,7,230,1
56830537,5,5,2,2,4,4,12,18,1,8,8,20160309,6.50,10,79,332,0
55D6AA14,5,6,1,7,4,4,12,44,1,10,2,20160221,5.00,0,121,256,0
55D5C181,5,1,2,7,3,3,10,99,2,9,2,20160116,5.00,0,13,149,0
55D79448,5,16,1,4,3,3,8,217,1,10,2,20160423,3.00,6,37,322,1
55D40B43,6,6,1,4,4,4,9,339,2,10,9,20160215,6.50,1,88,619,1
55ED5719,5,100,2,4,3,3,8,151,1,2,11,20160218,7.50,0,50,164,0
55EFA509,5,1,2,4,3,3,8,162,1,8,2,20160202,2.50,2,60,68,0
55EF6343,5,1,2,4,3,3,11,111,1,8,2,20160208,5.00,1,55,70,0
55EF5D37,5,1,2,4,3,3,11,111,1,8,5,20160209,5.00,2,46,123,0
55EF7D69,5,1,2,4,3,3,10,109,2,2,2,20160220,4.00,0,26,135,0
55F63286,5,10,2,2,4,4,9,14,2,2,2,20160213,9.00,0,1,213,0
55F41949,5,3,1,4,4,4,9,116,2,10,11,20160207,7.50,0,4,341,1
55F43476,5,3,1,4,3,3,10,117,2,10,2,20160209,6.50,2,16,108,0
55FAA121,5,1,2,2,3,3,10,318,2,8,2,0,6.50,0,0,0,0
56983D69,5,52,2,1,4,4,12,214,1,9,3,20160507,3.00,0,27,245,1
5698FC60,5,53,2,1,3,3,8,215,2,8,2,20160507,5.00,7,33,231,1
56989860,5,44,2,1,4,4,12,214,1,9,3,20160511,2.00,3,36,277,0
56015B43,5,53,2,1,3,3,8,215,2,8,1,20160313,4.00,0,19,251,1
56016957,5,9,2,2,4,4,12,155,1,9,10,20160227,7.50,0,31,140,0
569A1541,5,9,2,1,3,3,8,498,1,2,2,20160505,6.50,5,63,132,0
56997177,5,16,2,1,3,3,10,104,2,2,2,20160430,5.00,0,3,126,0
5698B791,5,44,2,1,3,3,8,215,2,9,2,20160512,2.00,12,15,363,1
5696DB15,5,9,1,4,4,4,9,211,2,10,2,20160510,3.00,2,82,88,0
5616D743,5,33,2,2,4,15,41,143,1,9,3,20160331,4.00,0,8,70,0
56158909,5,16,2,2,4,4,12,46,1,9,1,20160318,4.00,0,272,108,0
56159B27,5,16,2,2,4,4,12,46,1,9,5,20160318,4.00,0,164,122,0
56150C84,5,9,2,2,4,15,41,248,1,8,1,20160406,4.00,3,23,137,0
5615B149,5,16,2,2,4,4,12,46,1,8,1,20160314,5.00,1,205,105,0
55FAF606,5,11,2,2,3,3,11,17,2,2,9,20160116,6.50,0,68,107,0
5600B375,5,13,2,2,4,4,12,77,1,9,3,20160322,8.00,0,160,94,0
56009B51,5,1,2,4,3,3,10,109,2,2,2,20160218,6.50,0,24,191,0
56396F99,5,33,2,2,4,15,40,142,2,9,1,20160401,5.00,1,13,95,0
55EA9917,5,5,2,7,3,3,8,59,2,2,2,20160219,6.50,0,65,52,0
55EAC359,5,3,1,4,4,4,12,24,1,10,1,20160111,5.00,0,72,74,0
55EA9412,5,5,2,7,3,3,8,59,2,2,2,20160218,7.50,0,103,51,0
55EA7480,5,6,2,7,3,3,10,153,2,2,2,20160218,9.00,0,51,98,0
55EADA82,5,3,1,4,4,4,12,24,1,10,2,20160104,5.00,8,65,142,0
55EA8092,5,25,2,7,4,4,12,60,1,8,2,0,8.00,0,79,438,1
5606B715,5,83,2,1,4,15,73,543,2,9,13,20160325,3.00,12,12,72,0
568FA367,5,9,2,1,3,3,10,210,2,8,2,20160330,4.00,3,41,19,0
568F4E82,5,9,2,1,4,4,9,211,2,8,8,20160329,5.00,2,18,272,1
568FA771,5,9,2,1,3,3,10,210,2,8,3,20160331,4.00,4,37,46,0
55D9F153,5,7,2,7,3,3,6,91,1,2,2,20160305,9.00,6,7,169,0
56A57856,5,9,2,1,4,4,9,211,2,8,11,20160510,5.00,2,11,235,1
56A4D290,5,9,2,1,4,4,9,211,2,8,11,20160513,6.50,5,20,228,1
55E47141,5,3,2,4,3,3,8,25,2,9,2,20160115,6.50,0,23,100,0
56A11836,5,16,2,4,4,4,9,26,2,8,11,20160606,4.00,3,83,428,1
56A12246,5,9,2,4,4,4,9,246,2,2,11,20160417,6.50,7,24,305,1
56782048,5,24,2,2,4,4,12,193,1,8,10,20160331,5.00,4,40,193,0
56782755,5,24,2,2,4,4,12,193,1,8,1,20160401,5.00,5,58,237,0
56627703,5,9,2,2,3,3,10,241,2,8,1,20160302,9.00,3,29,245,1
56141F47,5,6,2,1,3,3,8,457,2,2,2,20160324,9.00,0,12,107,0
56627298,5,9,2,2,3,3,10,241,2,8,2,20160302,9.00,3,63,107,0
56597799,5,1,2,7,4,4,12,86,1,2,11,20160328,8.00,1,98,273,1
56275666,5,33,2,1,3,8,25,249,1,8,1,20160408,5.00,5,10,248,1
5659C678,5,9,2,2,4,4,12,155,1,8,2,20160418,8.00,1,86,319,0
56598513,5,3,2,7,4,4,12,123,1,2,1,20160328,10.00,1,63,409,1
5659BD69,5,9,2,2,4,4,12,155,1,8,1,20160420,8.00,3,78,429,1
56599D37,5,34,2,7,3,3,10,194,2,8,11,20160504,8.00,10,31,328,1
565D5791,5,16,2,2,4,4,12,171,1,8,2,20160303,4.00,4,86,105,0
561FE965,5,16,2,4,4,4,12,46,1,9,3,20160405,4.00,2,41,180,0
56423545,5,16,1,4,4,4,9,26,2,10,10,20160401,3.00,1,100,98,0
56422C36,5,16,1,4,4,4,9,26,2,10,5,20160401,3.00,1,204,77,0
56424763,6,16,1,4,4,4,9,26,2,10,2,20160401,3.00,1,163,175,0
5612D719,5,2,1,4,3,3,8,522,2,10,2,20160303,4.00,4,25,310,1
56145703,5,2,2,7,3,3,10,112,2,8,11,20160315,4.00,2,52,133,0
56628113,5,16,2,4,3,3,8,217,2,8,1,20160322,4.00,0,54,214,0
56627C08,5,16,2,4,3,3,8,217,1,8,2,20160323,4.00,0,37,168,0
56628618,5,16,2,4,3,3,8,217,2,8,2,20160322,4.00,0,20,248,1
566E7876,5,9,2,1,4,4,9,188,2,2,2,20160308,8.00,9,239,41,0
566E6E66,5,9,2,1,4,4,9,188,2,2,11,20160304,8.00,5,108,70,0
56276A86,5,33,2,1,3,8,24,250,1,8,2,20160416,6.50,6,36,215,1
5659AF55,5,9,2,7,3,3,10,241,2,2,5,20160427,5.00,3,18,227,1
56AE9791,5,34,2,1,3,3,6,381,1,2,2,20160404,7.50,4,26,263,1
56221521,5,16,2,4,3,3,10,104,2,8,2,20160509,4.00,1,117,183,0
564E6666,5,41,2,1,4,15,33,518,1,2,13,20160408,2.00,26,10,201,1
567CBF31,5,10,2,1,3,3,10,15,2,2,11,20160315,6.50,2,94,95,0
