ID,SeasonCode,ProductCode,CycleCode,CountryCode,Biz_unit_Code,CatCode,SubCatCode,UnitBaseCode,GenderCode,GroupCode,ColourCode,First_Sale_Date,PVP,Dist_phase,Units_Sold,Stock
55F65016,5,5,2,2,4,4,12,18,1,8,1,20160514,8.00,6,9,187
55F67D61,5,10,2,2,3,3,11,75,1,2,2,20160426,8.00,2,89,430
55F3E193,5,33,2,5,3,8,24,201,1,8,8,20160115,6.50,0,49,191
55F42B67,5,3,1,4,4,4,9,116,2,10,11,20160208,7.50,1,11,284
55C2DD45,5,33,2,7,4,15,41,143,1,9,1,20160115,6.50,0,8,171
577A7581,5,11,2,2,3,8,16,39,1,8,11,20160517,3.00,2,55,519
577A7F91,5,30,2,2,3,8,24,502,1,8,1,20160517,5.00,2,34,433
57722351,5,6,2,5,4,4,12,175,1,8,2,20160215,6.50,0,36,284
57723367,5,6,2,5,3,3,8,174,1,8,2,20160224,4.00,0,27,253
5773EC08,5,24,2,5,4,4,12,193,1,8,11,20160501,4.00,7,81,264
57135985,5,16,2,5,3,3,8,217,1,8,1,20160329,4.00,2,56,155
5.71E+94,5,16,2,5,3,3,8,217,1,8,2,20160330,4.00,3,28,389
57134868,6,36,2,7,4,4,12,122,1,9,2,20160215,7.50,1,25,390
57147165,5,16,2,5,4,4,12,171,1,8,1,20160209,5.00,2,14,209
56E97561,5,16,2,4,3,3,8,217,2,9,1,20160511,2.00,11,65,156
570DE286,5,11,2,2,3,8,16,39,1,8,11,0,3.00,0,0,0
570DF202,5,30,2,2,3,8,24,502,1,8,2,20160225,5.00,0,23,448
570DEB95,5,11,2,2,3,8,16,39,1,8,2,20160224,3.00,0,34,448
57722755,5,5,2,5,4,4,12,175,1,8,2,20160224,5.00,0,40,321
5714BF43,5,16,2,2,3,3,8,170,1,8,2,20160224,3.00,0,24,221
57143909,5,16,2,2,4,4,12,171,1,8,1,20160223,4.00,0,185,102
57168092,5,16,2,2,3,3,10,318,2,8,1,20160224,3.00,0,68,141
57166B71,5,9,2,2,4,4,9,323,2,8,11,20160224,4.00,0,79,123
57147872,5,16,2,5,4,4,12,171,1,8,2,20160210,5.00,3,34,159
56E96646,5,16,2,4,3,3,8,217,1,9,1,20160510,2.00,10,52,187
56E96B51,5,16,2,4,3,3,8,217,2,9,1,20160509,2.00,9,31,129
5712E670,5,11,2,5,3,3,11,17,1,8,2,20160302,5.00,2,101,92
570E0D29,5,30,2,2,3,8,25,224,2,8,11,20160307,5.00,1,56,229
570E1A42,5,11,2,2,3,8,15,38,2,8,2,20160224,3.00,0,111,257
570E2149,5,11,2,2,3,8,15,38,2,8,1,20160224,3.00,0,78,466
570D5E54,5,64,2,5,4,15,33,518,1,2,11,20160226,1.00,0,24,248
55E46C36,5,3,2,4,3,3,8,25,1,9,2,20160126,6.50,2,32,125
55E29A70,5,1,2,4,3,3,10,109,2,8,1,20160102,3.00,6,32,203
55E31A98,5,10,2,2,3,3,10,15,2,8,1,20151216,6.50,0,2,423
55E61460,5,10,1,2,3,3,10,15,2,10,2,20151231,8.00,4,45,141
55E64E18,5,10,2,2,3,3,8,108,2,2,2,20160310,9.00,0,48,192
56386634,5,33,2,2,3,8,25,249,2,8,13,20160415,6.50,5,12,182
5.64E+74,5,9,1,2,3,3,10,241,2,10,7,20160318,5.00,5,86,77
56386C40,5,33,2,2,3,8,25,258,2,8,13,20160330,6.50,0,16,171
55F1F298,5,50,2,1,4,15,48,205,1,8,13,20160115,5.00,0,15,277
55F1B840,5,41,2,1,4,15,33,379,1,10,2,20160122,2.00,0,35,20
55F1E787,5,50,2,1,4,15,48,434,1,8,8,20160115,5.00,0,20,137
55E63593,5,1,2,2,4,4,9,167,2,8,11,20160126,5.00,2,88,168
560A5642,5,7,2,2,3,3,6,13,1,8,2,20160405,6.50,5,17,288
560A6456,5,117,2,2,3,3,8,547,1,8,2,20160407,8.00,7,12,254
560A3509,5,117,2,2,3,3,11,426,2,2,2,20160308,9.00,2,158,89
560BB088,5,6,1,1,3,3,8,457,1,10,1,20160301,5.00,2,16,167
560A4D33,5,117,2,2,3,3,6,189,1,2,8,20160318,9.00,0,75,167
560A4626,5,13,2,2,3,3,8,108,1,8,3,20160401,5.00,1,15,298
560A9505,5,9,2,1,3,3,8,548,2,8,2,20160331,5.00,0,114,22
55D56286,5,1,1,4,3,3,8,162,2,10,8,20160206,2.50,0,69,97
55D54B63,5,43,2,1,3,8,80,422,1,8,7,20160111,5.00,0,12,152
55DDB517,5,84,1,1,3,8,37,365,1,9,8,20160105,4.00,5,13,246
55DB7844,5,41,2,5,3,8,37,135,1,8,1,20160106,2.00,0,45,195
56273634,5,33,2,1,3,8,25,249,2,8,1,20160417,5.00,7,10,191
56476C80,5,16,1,4,4,4,12,46,1,10,2,20160418,3.50,1,76,637
5.65E+70,5,16,1,4,4,4,12,46,1,10,1,20160418,3.50,1,268,153
55CAA335,5,45,2,1,4,15,43,435,2,8,11,20160223,4.00,2,24,112
55C9EA50,5,33,2,2,4,15,41,143,1,9,1,20160102,5.00,6,34,118
55CAB048,5,45,2,1,4,15,43,164,2,8,13,20160226,4.50,0,23,58
55C9DD37,5,33,2,2,3,8,24,201,1,9,1,20160102,5.00,6,34,88
55CC9F43,5,1,2,4,3,3,8,162,1,9,2,20151229,3.00,0,60,147
55C9A379,5,33,2,2,3,8,24,201,1,8,1,20151230,6.50,3,31,151
55CC2420,5,1,2,4,4,4,9,95,2,8,11,20151229,4.00,2,69,221
55CBF068,5,10,2,2,4,4,9,14,2,2,2,20160219,7.50,0,37,95
55CC7A06,5,1,2,4,4,4,12,93,1,9,9,20160104,4.00,4,53,218
56500076,5,7,2,2,3,3,8,174,2,8,2,20160331,6.50,0,39,150
564FE650,5,34,2,2,3,3,11,105,1,2,9,20160401,10.00,1,59,228
564FDB39,5,10,2,2,3,3,11,75,1,2,2,20160328,6.50,1,103,50
564FFB71,5,16,2,2,3,3,8,170,1,8,2,20160331,4.00,0,44,91
564FC113,5,11,2,2,3,3,6,84,1,8,1,20160329,6.50,2,20,188
564FF666,5,16,2,2,3,3,8,170,1,8,1,20160331,4.00,0,62,107
55E06303,5,80,2,1,4,15,48,359,1,8,13,20160209,3.50,2,35,72
55DF8480,5,101,1,4,3,3,10,537,2,10,2,20160401,1.50,19,8,277
55DF2C92,5,33,2,1,4,15,40,159,2,8,2,20160228,8.00,0,41,172
55E05589,5,63,2,1,4,15,43,435,2,9,1,20160122,5.00,0,31,303
55E06E14,5,80,2,1,4,15,48,359,1,8,13,20160130,3.50,0,78,61
55DF3B07,5,3,2,1,4,4,9,340,2,8,2,20160310,9.00,0,213,111
55D0CC12,5,19,1,1,3,8,15,35,2,10,13,20151231,4.50,0,47,228
568F5589,5,9,2,1,4,4,9,211,2,8,2,20160329,5.00,2,83,56
568F7A26,5,9,2,1,4,4,9,211,2,8,8,20160331,5.00,4,21,204
568F6B11,5,9,2,1,4,4,9,211,2,8,5,20160331,6.50,4,19,227
568F8941,5,9,2,1,4,4,9,211,2,8,5,20160330,6.50,3,17,275
568F8234,5,9,2,1,4,4,9,211,2,8,11,20160328,6.50,1,39,157
55EC6678,5,2,1,4,4,4,12,488,1,10,8,20160427,3.00,0,83,291
55EE7B11,5,1,2,4,4,4,9,95,2,8,11,20160219,4.00,0,14,239
55ECFE30,5,2,1,4,4,4,9,45,2,10,11,20160219,3.00,0,20,269
55EE3238,5,16,2,4,4,4,9,26,2,9,11,0,2.50,0,0,0
55ECA743,5,2,1,4,3,3,10,112,2,10,5,20160314,2.50,1,92,126
55EC0884,5,36,2,7,3,3,10,429,2,8,2,20160219,7.50,0,36,172
55ECE303,5,2,1,4,4,4,9,45,2,10,5,0,3.00,0,41,721
55EB4589,5,36,2,7,4,4,9,230,2,8,2,20160219,9.00,0,48,210
5.60E+14,5,9,2,1,4,4,12,155,1,8,8,20160318,10.00,0,108,223
56033719,5,9,2,1,4,4,12,155,1,8,9,20160319,10.00,0,21,440
55E50A94,5,10,1,1,3,3,10,15,2,10,1,20160127,6.50,0,23,155
55C85F55,5,30,2,4,3,8,25,81,1,9,11,20160115,3.50,0,107,111
55C7ED41,5,4,1,4,4,4,12,152,1,10,8,20160203,6.50,3,41,148
55F0DA18,5,16,1,4,4,4,9,26,2,10,11,20160229,1.50,8,53,162
55F1AE30,5,43,2,1,4,15,74,349,2,8,7,20160107,5.00,7,14,263
55F1F703,5,50,2,1,4,15,48,205,1,8,13,20160116,5.00,0,19,288
55F07416,5,16,1,4,3,3,10,104,2,10,10,20160228,1.50,7,25,56
55F0B884,5,16,1,4,4,4,9,26,2,10,3,20160225,1.50,4,47,135
55F0C496,5,16,1,4,4,4,9,26,2,10,2,20160301,1.50,9,76,173
55E64206,5,5,2,2,3,3,6,363,1,8,2,20160116,6.50,0,58,73
55E84622,5,3,1,4,3,3,8,25,1,10,11,20160102,5.00,6,44,232
560BA476,5,6,1,1,3,3,8,457,1,10,2,20160302,5.00,3,44,104
560C6468,5,10,1,4,3,3,10,15,2,10,1,20160229,5.00,1,22,89
56CC1A46,5,9,2,4,3,3,10,487,2,9,2,20160523,3.00,3,201,238
56CC2052,5,9,2,4,3,3,10,487,2,9,2,20160525,3.00,5,172,235
56C9B331,5,14,2,4,3,3,8,217,2,9,8,20160427,3.00,0,83,318
55E4FC80,5,10,1,1,4,4,9,14,2,10,1,20160301,6.50,2,24,156
55E16460,5,125,2,1,3,8,24,85,2,8,2,20160112,9.00,0,33,41
55E1FC12,5,3,1,5,3,3,6,10,1,10,9,20160121,6.50,0,21,218
55E26214,5,3,2,5,3,3,6,10,1,2,10,20160104,9.00,4,59,85
55E3EC08,5,1,1,4,4,4,9,348,2,10,11,20160108,5.00,0,16,445
56114A22,5,10,2,2,3,3,10,15,2,8,1,20160319,6.50,0,47,177
56117868,5,16,2,4,4,15,41,248,1,8,2,20160406,3.00,3,15,93
56113703,5,10,2,2,4,4,9,14,2,8,10,20160319,8.00,0,47,124
56113298,5,10,2,2,4,4,9,14,2,8,1,20160318,8.00,0,110,111
561B4173,5,9,1,4,4,4,12,222,1,10,10,20160318,5.00,5,28,287
561B2D53,5,16,2,4,4,4,9,26,2,8,1,20160308,4.00,2,68,214
56186036,5,33,2,2,4,15,41,143,1,9,3,20160511,5.00,3,56,62
56D02A86,5,36,2,4,3,3,8,407,2,8,2,20160510,6.50,2,50,111
56CFDD09,5,36,2,4,3,3,6,330,1,8,2,20160510,6.50,10,56,237
56CFD400,5,36,2,4,3,3,6,330,1,8,10,20160511,6.50,11,50,239
562D1C44,5,16,2,2,3,3,10,318,2,8,2,20160404,5.00,4,50,39
562D0016,5,9,2,2,4,4,12,175,1,8,2,20160308,5.00,9,113,42
562D2C60,5,87,2,2,3,3,10,492,2,8,11,20160318,6.50,5,100,20
55FF2476,5,6,2,2,4,4,12,154,1,8,3,20160317,9.00,0,87,159
55C63501,5,22,2,7,4,4,9,101,2,8,11,20160215,8.00,1,28,194
55C76404,5,13,2,2,4,4,12,77,1,8,2,20160210,8.00,3,19,258
55FB6214,5,1,2,2,3,3,10,318,2,8,2,0,6.50,0,0,0
560A8C96,5,9,2,1,3,3,8,548,2,8,2,20160324,4.00,18,15,206
55EA8B03,5,25,2,7,4,4,12,60,1,8,2,20160322,8.00,0,161,247
55EA7985,5,6,2,7,4,4,12,154,1,2,1,20160330,9.00,0,37,160
55EA6969,5,7,1,1,3,3,6,13,1,10,1,20160211,6.50,4,25,165
5607A755,6,4,2,1,4,4,12,152,1,8,2,20160504,10.00,17,0,5
55DA0B79,5,3,2,7,3,3,10,121,2,2,2,20160209,8.00,2,39,120
55D72335,5,1,1,4,4,4,9,95,2,10,2,20160103,2.00,7,221,564
55FBA783,5,83,2,5,3,8,36,549,2,8,13,20160405,3.00,2,55,10
56A57F63,5,9,2,1,3,3,10,210,2,2,1,20160502,4.00,2,103,115
56A4C880,5,9,2,1,4,4,9,211,2,8,2,20160505,6.50,0,22,168
58530319,5,6,2,5,4,4,12,44,1,9,2,20160530,3.00,3,165,502
5852F404,5,6,2,5,4,4,12,44,1,9,8,20160530,3.00,3,285,402
5852F000,5,6,2,5,4,4,12,44,1,9,2,20160530,3.00,3,266,269
563D8343,5,9,1,1,3,3,10,241,2,10,4,20160331,5.00,4,35,227
5.65E+50,5,16,2,4,4,4,9,26,2,9,2,20160319,2.50,6,41,241
56565F07,5,53,2,1,4,4,12,214,1,8,1,20160419,5.00,2,87,379
56830234,5,13,2,2,4,4,12,77,1,9,1,20160309,6.50,10,66,318
5699C056,5,9,2,7,4,4,9,188,2,8,8,20160406,10.00,24,12,345
5696F036,5,9,1,4,3,3,10,210,2,10,10,20160510,3.00,10,105,157
56995246,5,53,2,1,4,4,12,214,1,8,2,20160511,6.50,3,11,155
5.70E+23,5,9,1,4,4,4,9,211,2,10,2,20160510,3.00,2,100,43
56013404,5,7,2,5,4,4,12,186,1,2,8,20160301,11.50,2,51,295
56014F31,5,9,2,1,4,4,9,211,2,8,1,20160311,4.00,0,75,88
5698D925,5,5,2,1,4,4,12,214,1,9,2,0,3.00,0,0,0
5.70E+98,5,53,2,1,4,4,12,214,1,9,3,20160502,3.00,0,9,336
5699ED01,5,9,2,7,3,3,10,241,2,8,2,20160331,8.00,4,22,398
5696D105,5,9,1,4,4,4,9,211,2,10,3,20160503,3.00,0,41,100
56162C72,5,6,2,2,3,3,8,457,1,8,3,20160310,8.00,4,71,118
5616B913,5,33,2,2,3,8,24,201,1,8,3,20160330,5.00,0,8,215
55F97218,5,1,2,4,3,3,8,150,2,2,8,20160202,5.00,9,33,114
56969444,5,6,2,1,4,4,12,154,1,2,11,20160328,11.50,1,27,331
56373428,5,9,1,2,4,4,9,188,2,10,11,20160310,6.50,0,146,82
5638D646,5,33,2,2,3,8,25,258,2,8,1,20160401,6.50,1,7,230
56830537,5,5,2,2,4,4,12,18,1,8,8,20160309,6.50,10,79,332
55D6AA14,5,6,1,7,4,4,12,44,1,10,2,20160221,5.00,0,121,256
55D5C181,5,1,2,7,3,3,10,99,2,9,2,20160116,5.00,0,13,149
55D79448,5,16,1,4,3,3,8,217,1,10,2,20160423,3.00,6,37,322
55D40B43,6,6,1,4,4,4,9,339,2,10,9,20160215,6.50,1,88,619
55ED5719,5,100,2,4,3,3,8,151,1,2,11,20160218,7.50,0,50,164
55EFA509,5,1,2,4,3,3,8,162,1,8,2,20160202,2.50,2,60,68
55EF6343,5,1,2,4,3,3,11,111,1,8,2,20160208,5.00,1,55,70
55EF5D37,5,1,2,4,3,3,11,111,1,8,5,20160209,5.00,2,46,123
55EF7D69,5,1,2,4,3,3,10,109,2,2,2,20160220,4.00,0,26,135
55F63286,5,10,2,2,4,4,9,14,2,2,2,20160213,9.00,0,1,213
55F41949,5,3,1,4,4,4,9,116,2,10,11,20160207,7.50,0,4,341
55F43476,5,3,1,4,3,3,10,117,2,10,2,20160209,6.50,2,16,108
55FAA121,5,1,2,2,3,3,10,318,2,8,2,0,6.50,0,0,0
56983D69,5,52,2,1,4,4,12,214,1,9,3,20160507,3.00,0,27,245
5698FC60,5,53,2,1,3,3,8,215,2,8,2,20160507,5.00,7,33,231
56989860,5,44,2,1,4,4,12,214,1,9,3,20160511,2.00,3,36,277
56015B43,5,53,2,1,3,3,8,215,2,8,1,20160313,4.00,0,19,251
56016957,5,9,2,2,4,4,12,155,1,9,10,20160227,7.50,0,31,140
569A1541,5,9,2,1,3,3,8,498,1,2,2,20160505,6.50,5,63,132
56997177,5,16,2,1,3,3,10,104,2,2,2,20160430,5.00,0,3,126
5698B791,5,44,2,1,3,3,8,215,2,9,2,20160512,2.00,12,15,363
5696DB15,5,9,1,4,4,4,9,211,2,10,2,20160510,3.00,2,82,88
5616D743,5,33,2,2,4,15,41,143,1,9,3,20160331,4.00,0,8,70
56158909,5,16,2,2,4,4,12,46,1,9,1,20160318,4.00,0,272,108
56159B27,5,16,2,2,4,4,12,46,1,9,5,20160318,4.00,0,164,122
56150C84,5,9,2,2,4,15,41,248,1,8,1,20160406,4.00,3,23,137
5615B149,5,16,2,2,4,4,12,46,1,8,1,20160314,5.00,1,205,105
55FAF606,5,11,2,2,3,3,11,17,2,2,9,20160116,6.50,0,68,107
5600B375,5,13,2,2,4,4,12,77,1,9,3,20160322,8.00,0,160,94
56009B51,5,1,2,4,3,3,10,109,2,2,2,20160218,6.50,0,24,191
56396F99,5,33,2,2,4,15,40,142,2,9,1,20160401,5.00,1,13,95
55EA9917,5,5,2,7,3,3,8,59,2,2,2,20160219,6.50,0,65,52
55EAC359,5,3,1,4,4,4,12,24,1,10,1,20160111,5.00,0,72,74
55EA9412,5,5,2,7,3,3,8,59,2,2,2,20160218,7.50,0,103,51
55EA7480,5,6,2,7,3,3,10,153,2,2,2,20160218,9.00,0,51,98
55EADA82,5,3,1,4,4,4,12,24,1,10,2,20160104,5.00,8,65,142
55EA8092,5,25,2,7,4,4,12,60,1,8,2,0,8.00,0,79,438
5606B715,5,83,2,1,4,15,73,543,2,9,13,20160325,3.00,12,12,72
568FA367,5,9,2,1,3,3,10,210,2,8,2,20160330,4.00,3,41,19
568F4E82,5,9,2,1,4,4,9,211,2,8,8,20160329,5.00,2,18,272
568FA771,5,9,2,1,3,3,10,210,2,8,3,20160331,4.00,4,37,46
55D9F153,5,7,2,7,3,3,6,91,1,2,2,20160305,9.00,6,7,169
56A57856,5,9,2,1,4,4,9,211,2,8,11,20160510,5.00,2,11,235
56A4D290,5,9,2,1,4,4,9,211,2,8,11,20160513,6.50,5,20,228
55E47141,5,3,2,4,3,3,8,25,2,9,2,20160115,6.50,0,23,100
56A11836,5,16,2,4,4,4,9,26,2,8,11,20160606,4.00,3,83,428
56A12246,5,9,2,4,4,4,9,246,2,2,11,20160417,6.50,7,24,305
56782048,5,24,2,2,4,4,12,193,1,8,10,20160331,5.00,4,40,193
56782755,5,24,2,2,4,4,12,193,1,8,1,20160401,5.00,5,58,237
56627703,5,9,2,2,3,3,10,241,2,8,1,20160302,9.00,3,29,245
56141F47,5,6,2,1,3,3,8,457,2,2,2,20160324,9.00,0,12,107
56627298,5,9,2,2,3,3,10,241,2,8,2,20160302,9.00,3,63,107
56597799,5,1,2,7,4,4,12,86,1,2,11,20160328,8.00,1,98,273
56275666,5,33,2,1,3,8,25,249,1,8,1,20160408,5.00,5,10,248
5659C678,5,9,2,2,4,4,12,155,1,8,2,20160418,8.00,1,86,319
56598513,5,3,2,7,4,4,12,123,1,2,1,20160328,10.00,1,63,409
5659BD69,5,9,2,2,4,4,12,155,1,8,1,20160420,8.00,3,78,429
56599D37,5,34,2,7,3,3,10,194,2,8,11,20160504,8.00,10,31,328
565D5791,5,16,2,2,4,4,12,171,1,8,2,20160303,4.00,4,86,105
561FE965,5,16,2,4,4,4,12,46,1,9,3,20160405,4.00,2,41,180
56423545,5,16,1,4,4,4,9,26,2,10,10,20160401,3.00,1,100,98
56422C36,5,16,1,4,4,4,9,26,2,10,5,20160401,3.00,1,204,77
56424763,6,16,1,4,4,4,9,26,2,10,2,20160401,3.00,1,163,175
5612D719,5,2,1,4,3,3,8,522,2,10,2,20160303,4.00,4,25,310
56145703,5,2,2,7,3,3,10,112,2,8,11,20160315,4.00,2,52,133
56628113,5,16,2,4,3,3,8,217,2,8,1,20160322,4.00,0,54,214
56627C08,5,16,2,4,3,3,8,217,1,8,2,20160323,4.00,0,37,168
56628618,5,16,2,4,3,3,8,217,2,8,2,20160322,4.00,0,20,248
566E7876,5,9,2,1,4,4,9,188,2,2,2,20160308,8.00,9,239,41
566E6E66,5,9,2,1,4,4,9,188,2,2,11,20160304,8.00,5,108,70
56276A86,5,33,2,1,3,8,24,250,1,8,2,20160416,6.50,6,36,215
5659AF55,5,9,2,7,3,3,10,241,2,2,5,20160427,5.00,3,18,227
56AE9791,5,34,2,1,3,3,6,381,1,2,2,20160404,7.50,4,26,263
56221521,5,16,2,4,3,3,10,104,2,8,2,20160509,4.00,1,117,183
564E6666,5,41,2,1,4,15,33,518,1,2,13,20160408,2.00,26,10,201
567CBF31,5,10,2,1,3,3,10,15,2,2,11,20160315,6.50,2,94,95
5.64E+58,5,16,1,4,4,4,9,26,2,10,1,20160401,3.00,1,120,70
56142D61,5,2,2,7,4,4,9,45,2,8,2,20160322,5.00,0,59,161
56145298,5,2,2,7,3,3,10,112,2,8,5,20160315,4.00,2,58,322
5612CD09,5,2,1,4,3,3,8,522,1,10,1,20160302,4.00,3,47,120
5414B525,4,26,2,1,3,11,28,160,2,2,7,20151209,10.00,45,15,284
55CEA157,5,2,2,7,4,4,9,100,2,8,2,20151230,9.00,3,64,148
55CEC593,5,3,2,2,4,4,9,167,2,8,2,20160125,9.00,1,53,161
56514501,5,16,2,4,4,4,9,26,2,9,10,20160318,2.50,5,276,112
56512670,5,16,2,4,4,4,9,26,2,9,5,20160318,2.50,5,290,203
56504343,5,36,2,4,3,3,8,407,2,8,2,20160224,5.00,0,1,34
55CCA852,5,1,2,4,3,3,8,162,1,8,1,20160108,3.00,0,47,125
55CAB654,5,45,2,1,4,15,43,164,2,8,1,20160102,4.50,2,40,91
55CC2D29,5,1,2,4,4,4,9,95,2,8,1,20151229,4.00,2,97,179
55CC8315,5,16,2,4,3,3,8,217,1,8,1,20160813,3.00,0,0,0
55C99767,5,33,2,2,3,8,25,249,2,8,1,20160203,6.50,0,1,1
55CA8808,5,33,2,2,4,15,40,159,2,8,2,20160223,8.00,0,15,181
55E05892,5,92,2,1,4,15,43,435,2,8,13,20160128,3.50,0,10,424
5609A565,5,3,1,4,3,3,8,25,1,10,2,20160307,5.00,1,118,197
56082278,5,33,2,2,3,8,25,213,2,9,2,0,5.00,0,0,0
56094064,5,7,2,1,4,4,12,186,1,2,1,20160318,11.50,0,201,162
56099B55,5,3,1,4,3,3,8,25,2,10,2,20160307,5.00,1,214,54
5609C901,5,13,2,2,3,3,8,108,2,9,8,20160302,5.00,3,44,115
5609CE06,5,13,2,2,3,3,8,108,2,9,3,20160302,5.00,3,29,140
55CC9C40,5,1,2,4,3,3,8,162,1,9,8,20151230,3.00,0,69,97
55D0DA26,5,20,1,1,3,8,15,36,2,10,13,20151231,4.50,0,98,179
55CE7513,6,6,1,7,4,4,9,339,2,10,9,20160103,9.00,3,35,568
55CE6F07,6,6,1,7,4,4,9,339,2,10,2,20160103,9.00,3,105,410
55ED7448,5,7,2,2,4,4,12,77,1,8,2,20160222,10.00,1,143,147
55EE8E30,5,1,2,4,4,4,9,95,2,8,5,20160221,4.00,0,62,155
55EE7202,5,1,2,4,4,4,9,95,2,8,1,20160220,4.00,0,80,127
55EEB266,5,16,2,4,4,4,12,46,1,9,2,0,2.50,0,0,0
55EEF129,5,1,2,4,4,4,12,93,1,9,13,20160111,2.50,0,117,176
55ED1A58,5,1,2,4,4,4,12,93,1,8,1,0,5.00,0,61,78
55ECEC12,5,2,1,4,4,4,9,45,2,10,3,20160208,3.00,0,34,168
56030B75,5,10,2,2,3,3,10,15,2,2,5,20160331,8.00,0,18,220
56031080,5,10,1,2,3,3,10,15,2,10,1,20160301,6.50,2,51,91
55DFA513,5,5,1,7,3,3,8,59,2,10,2,20160201,5.00,1,99,43
55DF6C56,5,1,2,4,4,4,12,93,1,2,9,20160211,6.50,4,58,177
55DF3C08,5,3,2,1,4,4,9,340,2,8,3,20160310,9.00,0,119,121
55DF7565,5,1,2,4,4,4,12,93,1,2,11,20160208,6.50,1,31,262
55DF8E90,5,101,1,4,3,3,10,537,2,10,1,20160331,1.50,18,21,278
55DF9901,5,6,1,1,3,3,11,427,2,10,2,20160205,6.50,5,4,123
55DF3096,5,33,2,1,4,15,40,159,2,8,2,20160302,8.00,3,25,197
55E7B173,5,6,2,7,4,4,9,127,2,2,11,0,10.00,0,0,0
55C81076,5,9,2,1,3,3,8,498,1,2,4,20160324,8.00,0,32,221
55E64812,5,10,2,2,3,3,10,15,2,2,2,20160315,9.00,2,68,125
560FA703,5,3,2,1,4,4,9,340,2,2,11,20160208,12.50,1,13,105
5.61E+46,5,16,2,4,4,15,40,247,2,9,1,20160406,3.00,3,17,126
56781335,5,24,2,2,4,4,12,193,1,8,5,20160331,5.00,4,44,147
565DA872,5,16,2,4,4,4,9,26,2,9,3,20160318,2.50,0,68,844
565D9D61,5,16,2,4,4,4,9,26,2,9,12,20160328,2.50,1,266,215
55D0D218,5,19,1,1,3,8,15,35,2,10,13,20160102,4.50,2,102,85
55D0ED45,5,20,1,1,3,8,16,37,1,10,13,20160102,4.50,2,99,165
55DE0B03,5,83,2,1,3,8,36,371,2,8,13,20160109,5.00,0,40,55
55EBC012,5,3,2,5,4,4,12,24,1,2,2,20160203,10.00,3,18,187
56513080,5,16,2,4,4,4,9,26,2,9,1,20160318,2.50,5,192,297
56508610,5,16,2,4,3,3,10,104,2,8,5,20160329,3.00,2,30,176
55CCAE58,5,1,2,4,3,3,8,162,1,8,8,20160108,3.00,0,59,103
55CC9634,5,1,2,4,3,3,8,162,1,9,2,20151230,3.00,0,59,169
55C9C008,5,33,2,2,4,15,40,142,2,8,3,20160109,8.00,9,8,123
55CC4856,5,1,2,4,4,4,12,93,1,9,1,20160111,4.00,0,56,190
55CAD585,5,33,2,2,4,15,41,163,1,8,2,20160224,8.00,3,47,167
55CA3222,5,3,2,1,3,3,8,432,2,2,1,20160209,9.00,2,34,127
55CCB363,5,1,2,4,3,3,8,162,1,8,2,20160108,3.00,0,22,171
55CD9B95,5,6,2,2,3,3,6,106,1,8,2,20160127,8.00,0,73,105
55DFAF23,5,9,1,7,3,3,8,498,1,10,2,20160220,5.00,0,62,27
55CBCD33,5,7,2,2,3,3,6,13,1,2,2,20160219,9.00,0,26,297
55D45F27,5,6,1,4,4,4,12,154,1,10,2,20160216,6.50,16,75,343
55D00E22,5,1,1,4,4,4,12,93,1,10,8,20160105,2.00,5,89,166
55EECB91,5,16,2,4,4,4,12,46,1,9,9,0,2.50,0,0,0
55EFCA46,5,25,2,7,3,3,8,441,1,2,2,20160220,9.00,0,38,228
55A2BF23,5,10,2,4,4,4,9,14,2,9,5,20160111,5.00,0,123,168
55A2C832,5,10,2,4,4,4,9,14,2,9,2,20160111,5.00,0,89,234
55A2D141,5,10,2,4,4,4,9,14,2,9,4,20160111,5.00,0,163,135
55D46B39,5,6,1,4,4,4,12,154,1,10,8,20160211,6.50,11,74,240
55CF5F47,5,6,1,4,3,3,8,457,1,10,1,20160126,5.00,2,45,174
55D1D173,5,11,2,2,3,3,11,17,1,8,2,20151230,5.00,3,168,71
55CF7165,5,6,1,4,3,3,10,474,2,10,2,20160108,5.00,0,69,63
55CEA561,5,2,2,7,4,4,9,100,2,8,1,20151230,9.00,3,23,273
55D41654,5,6,1,4,4,4,9,339,2,10,4,20160215,6.50,1,100,271
55D0DC28,5,19,1,1,3,8,16,82,1,10,13,20151231,4.50,0,45,189
55D1DB83,5,11,2,2,3,3,11,17,2,8,11,20160102,5.00,2,37,43
55D40234,6,6,1,4,4,4,9,339,2,10,2,20160216,6.50,2,177,355
55D74B75,5,2,1,4,3,3,10,98,2,10,3,20160219,3.00,0,26,270
55D43585,5,5,1,4,4,4,12,18,1,10,2,20160201,5.00,1,104,246
55D0E739,5,19,1,1,3,8,16,82,1,10,1,20160103,4.50,3,117,64
55D3F925,5,6,1,4,4,4,9,339,2,10,2,20160215,6.50,1,162,111
55CF6E62,5,6,1,4,3,3,10,474,2,10,4,20160108,5.00,0,53,126
55CF4218,5,5,1,4,3,3,8,59,1,10,2,20151229,5.00,0,92,62
55C44707,5,6,2,7,4,4,9,276,2,2,11,20160317,7.50,0,198,110
55C37496,5,5,2,2,4,4,12,18,1,2,2,20160208,6.50,1,31,239
55CF6149,5,6,1,4,3,3,8,457,1,10,2,20160127,5.00,3,64,174
